title,release_date,multiplayer,age_criteria,rating_system,link,img,off_pct,original_price,discounted_price,star_rating,total_reviews,optimization,platforms,description,sales_title,scrape_timestamp
Star Trek Prodigy: Supernova,2022-10-13,false,7+,IARC,https://www.xbox.com/en-in/games/store/star-trek-prodigy-supernova/9PH907JN7VC9,https://store-images.s-microsoft.com/image/apps.52256.14240227789957732.789b1ccd-816c-42db-8721-c9652bd5e7b1.90097499-efd1-4f39-bcb6-5814b6a2c241?w=200,65%,"2,724.00",953.40,,,,"Xbox Series X|S, Xbox One, PC","Dal R’El and Gwyndala race against time to save their friends, the Protostar and a new alien species before a supernova destroys them all!",Countdown Sale,2023-12-30 12:17:00
Star Trek: Resurgence,2023-05-23,false,16+,IARC,https://www.xbox.com/en-in/games/store/star-trek-resurgence/9NXLK4JQ4TPC,https://store-images.s-microsoft.com/image/apps.31238.14493522474643266.61f5547b-c3b9-40fe-9f04-af83e2ffc6b1.dc99fed9-0254-46cf-bfea-05b150d97d71?w=200,40%,"2,174.00","1,304.40",4.4,20,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Star Trek: Resurgence is a narrative adventure game featuring dialog choices, relationship building, and exploration.",Countdown Sale,2023-12-30 12:17:00
STAR WARS Battlefront,2018-04-23,true,16+,IARC,https://www.xbox.com/en-in/games/store/star-wars-battlefront/BZSWRLXJM182,https://store-images.s-microsoft.com/image/apps.43865.63880563995711673.aa2ee0f7-70bc-4804-92e9-e3dfb7b95026.2adad10e-5618-4203-ba90-5169ccf2342e?w=200,50%,499.00,249.50,,,,"Xbox Series X|S, Xbox One",Live the Battles,Countdown Sale,2023-12-30 12:17:00
Star Wars Battlefront II,2018-04-23,true,16+,IARC,https://www.xbox.com/en-in/games/store/star-wars-battlefront-ii/BPV56ZX2B8PJ,https://store-images.s-microsoft.com/image/apps.19079.68153237703585361.0e9ed8c6-014c-46b9-a70c-d7521de52007.50b5f190-1ed0-4588-97cf-db32328c64c9?w=200,50%,499.00,249.50,4.9,16,,"Xbox Series X|S, Xbox One",Fight MORE of the greatest Star Wars battles any way you want!,Countdown Sale,2023-12-30 12:17:00
STAR WARS Jedi: Fallen Order™ Deluxe Edition,2019-11-14,false,16+,IARC,https://www.xbox.com/en-in/games/star-wars-jedi-fallen-order#purchaseoptions,https://store-images.s-microsoft.com/image/apps.34308.13842592194848671.ea893aa9-a235-46fc-b407-5d5eff0a9039.e5b65f31-a08f-4791-9243-bb56ae3c45d2?w=200,85%,"3,990.00",598.50,4.8,6,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Optimized for Xbox Series X|S. STAR WARS Jedi: Fallen Order Deluxe Edition includes:• The Crimson BD-1 skin• The Crimson Mantis skin• Digital Art Book• “Director’s Cut” behind-the-scenes videos, featuring over 90 minutes of footage from the making of the game",Countdown Sale,2023-12-30 12:17:00
STAR WARS Jedi Knight: Jedi Academy,2018-04-23,true,16+,IARC,https://www.xbox.com/en-in/games/store/star-wars-jedi-knight-jedi-academy/BS7CR1KN2W1H,https://store-images.s-microsoft.com/image/apps.58024.70133898346580366.19cbae90-9075-41e3-8b92-330361fda73c.57afe1d6-ded9-4f44-ac98-e9a3ae75a1e2?w=200,50%,499.00,249.50,4.3,7,,"Xbox Series X|S, Xbox One",The highly acclaimed Jedi Knight series returns as you follow the path of a new student at Luke Skywalker’s Jedi Academy.,Countdown Sale,2023-12-30 12:17:00
STAR WARS Jedi: Fallen Order™,2019-11-15,false,16+,IARC,https://www.xbox.com/en-in/games/star-wars-jedi-fallen-order#purchaseoptions,https://store-images.s-microsoft.com/image/apps.19587.65392999590663672.028b6875-f925-4d40-b3a1-e44db3b4fa32.13ac70be-1487-492d-934e-c1c514e85f52?w=200,80%,"3,490.00",698.00,4.2,41,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Optimized for Xbox Series X|S. A galaxy-spanning adventure awaits in STAR WARS Jedi: Fallen Order. An abandoned Padawan must complete his training, develop new powerful Force abilities, and master the art of the lightsaber - all while staying one step ahead of the Empire.",Countdown Sale,2023-12-30 12:17:00
STAR WARS Jedi: Survivor™ Deluxe Edition,2023-04-28,false,12+,IARC,https://www.xbox.com/en-in/games/store/star-wars-jedi-survivor-deluxe-edition/9N8V7M317PZH,https://store-images.s-microsoft.com/image/apps.11093.14042389929912806.b343d8c7-06e7-4fa3-9035-714c0b196373.8df634c9-dbd4-4b9e-ada6-9523e7200439?w=200,50%,"6,499.00","3,249.50",4.4,7,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Unlock exclusive cosmetic items inspired by Han Solo™ and Luke Skywalker™, as seen in STAR WARS: A New Hope, with Star Wars Jedi: Survivor Deluxe Edition*!",Countdown Sale,2023-12-30 12:17:00
Star Wars KOTOR II,2018-04-23,false,3+,Microsoft,https://www.xbox.com/en-in/games/store/star-wars-kotor-ii/BQ4GD4LDGLTB,https://store-images.s-microsoft.com/image/apps.59516.68341599772624695.fc4342a0-dc73-400b-9952-2acf50a6956f.9c2190bc-7c13-4567-bcbd-1498e3b12acc?w=200,50%,499.00,249.50,3.9,8,,"Xbox Series X|S, Xbox One",The fate of the galaxy rests in your hands!,Countdown Sale,2023-12-30 12:17:00
Star Wars Republic Commando,2018-04-23,true,12+,IARC,https://www.xbox.com/en-in/games/store/star-wars-republic-commando/BRJB0RMH33T2,https://store-images.s-microsoft.com/image/apps.22003.69703614894648147.e4ef3337-2c9e-4cf6-9f42-d591c8ecfc5a.54f10ab0-f2c5-42a7-aa01-2ffdbfd98104?w=200,50%,499.00,249.50,4.8,5,,"Xbox Series X|S, Xbox One","Chaos has erupted throughout the galaxy in Star Wars Republic Commando. As the leader of an elite squad of Republic Commandos, your mission is to infiltrate, dominate, and annihilate the enemy.",Countdown Sale,2023-12-30 12:17:00
EA STAR WARS™ TRIPLE BUNDLE,2020-12-03,true,16+,IARC,https://www.xbox.com/en-in/games/store/ea-star-wars-triple-bundle/9N5J2DWL5T3P,https://store-images.s-microsoft.com/image/apps.62945.14037676284558860.06a24934-ec50-400d-896a-4db3fa5d1afa.326f4c7c-51be-45ee-ab83-a8c2e1104e7c?w=200,80%,"5,490.00","1,098.00",,,,"Xbox Series X|S, Xbox One","Get three critically acclaimed games with the EA STAR WARS™ Triple Bundle, which includes STAR WARS™: Squadrons, STAR WARS Jedi: Fallen Order™ Deluxe Edition, and STAR WARS™ Battlefront™ II: Celebration Edition.",Countdown Sale,2023-12-30 12:17:00
STAR WARS™ - Knights of the Old Republic™,2003-09-12,false,12+,IARC,https://www.xbox.com/en-in/games/store/star-wars---knights-of-the-old-republic/BS8LFD7729CL,https://store-images.s-microsoft.com/image/apps.21438.70175563886973287.cdcc9630-9116-4c57-94d8-f8a844937ece.850746dd-b512-4976-a3f4-addbe4d9a557?w=200,50%,499.00,249.50,4.9,10,,"Xbox Series X|S, Xbox One",Can you master the legendary power of the Force™? Or will you fall to the lure of the dark side?,Countdown Sale,2023-12-30 12:17:00
STAR WARS™: Squadrons,2020-10-01,true,12+,IARC,https://www.xbox.com/en-in/games/store/star-wars-squadrons/BV9CWVQWNS4P,https://store-images.s-microsoft.com/image/apps.51514.71371953440216666.508e0708-a814-4f11-8420-5f620fd8ce09.59f15fb1-fb46-4166-b1ec-e8bb8d2b3350?w=200,95%,"2,500.00",125.00,3.1,19,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Master the art of starfighter combat in the authentic piloting experience STAR WARS™: Squadrons. Buckle up, feel the adrenaline of first-person multiplayer space dogfights alongside your squadron, and learn what it means to be a pilot in a thrilling STAR WARS™ single-player story.",Countdown Sale,2023-12-30 12:17:00
Star Wars: The Force Unleashed,2010-05-18,false,16+,IARC,https://www.xbox.com/en-in/games/store/star-wars-the-force-unleashed/BP4TTT81TPPK,https://store-images.s-microsoft.com/image/apps.11700.67732770333599620.d5320f04-72d6-4b5d-abfa-ec46d2dfa584.d8d13851-afe5-49f2-8c99-710d04ae4726?w=200,75%,"1,120.00",280.00,4.4,14,,"Xbox Series X|S, Xbox One",The Star Wars saga continues in Star Wars: The Force Unleashed! Take on the role of Darth Vader’s “Secret Apprentice” in a new chapter of the saga set during the largely unexplored era between Star Wars: Episode III Revenge of the Sith and Star Wars: Episode IV A New Hope.,Countdown Sale,2023-12-30 12:17:00
Star Wars: The Force Unleashed II,2011-09-20,false,16+,IARC,https://www.xbox.com/en-in/games/store/star-wars-the-force-unleashed-ii/BS68QN8SV1BN,https://store-images.s-microsoft.com/image/apps.63588.70150884927435795.96c7e3bf-e29a-464f-b969-faf5cc06de1f.424a8909-da31-4a8d-92a9-c4d529091609?w=200,75%,749.00,187.25,,,,"Xbox Series X|S, Xbox One","The Games on Demand version supports English, French, Italian, German, Spanish.Betrayed by Darth Vader for the last time, Starkiller has escaped and faces a new journey to find his true identity. Unleash fury – wield dual lightsabers and new force powers to crush your enemies.",Countdown Sale,2023-12-30 12:17:00
Starfield Premium Edition,2023-09-01,false,18+,IARC,https://www.xbox.com/en-in/games/store/starfield-premium-edition/9PL9P3QZMRBM,https://store-images.s-microsoft.com/image/apps.35303.14316786733461812.bb5a977a-c90a-4411-a25d-25a3b96c55d8.8680717f-accb-432e-b597-0a6a1082d23e?w=200,25%,"9,199.00","6,899.25",4.4,7,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","Starfield is the first new universe in over 25 years from Bethesda Game Studios, the award-winning creators of The Elder Scrolls V: Skyrim and Fallout 4.",Countdown Sale,2023-12-30 12:17:00
State of Decay 2: Juggernaut Edition,2018-05-21,true,18+,IARC,https://www.xbox.com/en-in/games/state-of-decay-2#purchaseoptions,https://store-images.s-microsoft.com/image/apps.13904.14425140369408817.14846606-f5bc-4fb1-b355-26ef6a25e847.0e006182-7d29-4776-81c4-0bac08c28f01?w=200,50%,"1,624.00",812.00,4.5,86,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One, PC","State of Decay 2: Juggernaut Edition is an improved version of the popular zombie survival game and includes the all-new Homecoming Update – a fully remastered, open world version of Trumbull Valley for the core game, reintegrating the Mount Tanner and Fairfield regions to the map, and adding new sites to scavenge, along with new sights to behold.",Countdown Sale,2023-12-30 12:17:00
State of Decay: Year-One Survival Edition,2015-04-28,true,18+,IARC,https://www.xbox.com/en-in/games/store/state-of-decay-year-one-survival-edition/C4HXGZ1X0881,https://store-images.s-microsoft.com/image/apps.38575.66664165510820758.8e0182c9-1aab-403f-afc0-47a59b57c8c6.2718156b-8d38-4601-805f-9d22b630d9b9?w=200,75%,"1,299.00",324.75,,,,"Xbox Series X|S, Xbox One","Enjoy State of Decay, Add-Ons’ Breakdown and Lifeline, new gameplay and all-new content, all in stunning 1080p",Countdown Sale,2023-12-30 12:17:00
Steelrising - Standard Edition,2022-09-08,false,12+,IARC,https://www.xbox.com/en-in/games/store/steelrising---standard-edition/9MT4T5ZL8PVB,https://store-images.s-microsoft.com/image/apps.47671.13815339636559757.88f07095-bcf1-4875-ad6c-4ee48f72ca3e.c49f9a9b-f6b2-45b1-b28c-c4f0b30b2ea8?w=200,60%,"3,249.00","1,299.60",3.4,5,,"Xbox Series X|S, Xbox One","Paris, 1789. The French Revolution has been suppressed with bloodshed by Louis XVI and his merciless mechanical army. Aegis, a mysterious automaton masterpiece, must confront the king's army alone to save history in this challenging action-RPG.",Countdown Sale,2023-12-30 12:17:00
STEEP,2016-12-02,true,12+,IARC,https://www.xbox.com/en-in/games/store/steep/C350VBGGCL6P,https://store-images.s-microsoft.com/image/apps.12167.66413836855496638.93b02bdd-ae92-406f-bbed-442e800bb4ce.4d51f3f9-8ed3-464d-93b6-9f447ca86201?w=200,80%,"1,660.00",332.00,3.9,10,,"Xbox Series X|S, Xbox One","Ride the massive open world of the Alps, where the powder is always fresh and the run never ends. Defy and master the mountain alone or with friends on skis, wingsuits, snowboards and paragliders. Record and share your best stunts.",Countdown Sale,2023-12-30 12:17:00
STORY OF SEASONS: A Wonderful Life,2023-07-05,false,3+,IARC,https://www.xbox.com/en-in/games/store/story-of-seasons-a-wonderful-life/9PJNLHRPFB7W,https://store-images.s-microsoft.com/image/apps.29867.14283056274663226.251c17c5-e618-47e5-9e46-fbc156332a06.81fce6b1-d624-4299-bd72-edfde3756e91?w=200,30%,"2,500.00","1,750.00",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Put down roots on your new farm in the peaceful town of Forgotten Valley. Bring life to the land by cultivating crops and raising animals, find love among the town's friendly folk, and make lasting memories with a family of your very own.",Countdown Sale,2023-12-30 12:17:00
STORY OF SEASONS: Friends of Mineral Town - Digital Edition,2021-10-26,false,12+,IARC,https://www.xbox.com/en-in/games/store/story-of-seasons-friends-of-mineral-town---digital-edition/9P3RG7BTFGBS,https://store-images.s-microsoft.com/image/apps.6565.14532628008147139.767e53f4-df17-47fa-a20d-b9a491b98fa3.120be47f-f78d-4772-805a-18dc23ac5bfb?w=200,70%,"2,349.00",704.70,,,,"Xbox Series X|S, Xbox One","Includes the Cow Costume DLC as a special gift!(Also available separately for free download)Your farming life begins in Mineral Town, a charming village surrounded by nature. You've returned after many years to restore your late grandfather's farm to its former glory.",Countdown Sale,2023-12-30 12:17:00
Stranded Sails - Explorers of the Cursed Islands,2019-10-17,false,7+,IARC,https://www.xbox.com/en-in/games/store/stranded-sails---explorers-of-the-cursed-islands/9P9P3M3XH9T7,https://store-images.s-microsoft.com/image/apps.49434.14139030704555814.6b0316f4-d7f3-47b6-9c7c-7ecea0328f59.a95fa04e-0b37-4391-8e54-791c4d062b00?w=200,80%,"1,299.00",259.80,,,,"Xbox Series X|S, Xbox One","Stranded Sails – Explorers of the Cursed Islands is an open world, exploration and farming adventure full of quests and discovery! You’re ship-wrecked on a mysterious archipelago. It's up to you to survive and solve the mysteries deep in the heart of the islands, then finally escape!",Countdown Sale,2023-12-30 12:17:00
Stranded: Alien Dawn,2023-05-09,false,16+,IARC,https://www.xbox.com/en-in/games/store/stranded-alien-dawn/9NNNVRFTDFBW,https://store-images.s-microsoft.com/image/apps.45823.13739067125663276.df554181-3233-4d30-ab09-47c7391235da.1e0790e6-c2c8-4712-b9c2-29c33cd1da5c?w=200,35%,"2,474.00","1,608.10",3.7,9,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Brave a new world in Stranded: Alien Dawn, a planet survival sim placing the fate of a small marooned group in your hands.",Countdown Sale,2023-12-30 12:17:00
STRANGER OF PARADISE FINAL FANTASY ORIGIN,2022-03-18,false,16+,IARC,https://www.xbox.com/en-in/games/store/stranger-of-paradise-final-fantasy-origin/9P90PC10BZW8,https://store-images.s-microsoft.com/image/apps.52692.14082052345538193.5e921dc2-0911-4d1d-89b8-1dafa0383548.856ac95f-0419-40d8-b361-05a6c3fc03f3?w=200,40%,"2,999.00","1,799.40",4.2,6,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","About the GameWith the memory of their struggle buried deep in their hearts...In this hard-core action RPG, Jack must hazard numerous challenges to bring the light of the crystals back to Cornelia, a kingdom conquered by darkness.",Countdown Sale,2023-12-30 12:17:00
STRANGER OF PARADISE FINAL FANTASY ORIGIN Digital Deluxe Edition,2022-04-19,false,16+,IARC,https://www.xbox.com/en-in/games/store/stranger-of-paradise-final-fantasy-origin-digital-deluxe-edition/9PNBM7K445CM,https://store-images.s-microsoft.com/image/apps.4800.14347413897224790.a0e39264-7892-494c-9199-af07bf79f3f3.9f88bae8-23ec-41c2-a867-ee35de3d18cc?w=200,40%,"3,999.00","2,399.40",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","Product Contents • STRANGER OF PARADISE FINAL FANTASY ORIGIN (main game) • Season Pass (includes additional missions: ""Trials of the Dragon King,"" ""Wanderer of the Rift"" and ""DIFFERENT FUTURE"") • Digital art book • Digital mini soundtrackAbout the GameWith the memory of their struggle buried deep in their hearts...In this hard-core action RPG, Jack must hazard numerous challenges to bring the light of the crystals back to Cornelia, a kingdom conquered by darkness. Will restoring the crystals' light usher in peace or a new form of darkness? ...Or perhaps something else entirely?*This product is the Digital Deluxe Edition. The standard edition is a separate product.*Season Pass contents to each be released after the release of the main game.*Season Pass to become available for purchase at a later date.*Game Pass Core (subscription sold separately) is required to use online multiplayer features.*Certain Season Pass content only becomes accessible after the end of the main game story.",Countdown Sale,2023-12-30 12:17:00
Street Fighter 30th Anniversary Collection,2018-05-29,true,12+,IARC,https://www.xbox.com/en-in/games/store/street-fighter-30th-anniversary-collection/C24T2MRDBB3W,https://store-images.s-microsoft.com/image/apps.14603.65811856773478282.3e90209f-2418-4c1a-8d07-b5e7909d8037.233f2e03-7bcc-47c4-8f6f-efdc59e652c2?w=200,67%,"2,358.81",778.40,,,,"Xbox Series X|S, Xbox One","Celebrate Street Fighter’s historic legacy with the Street Fighter 30th Anniversary Collection. In this massive collection of 12 Street Fighter titles, perfect arcade balance makes it to consoles for the first time ever.",Countdown Sale,2023-12-30 12:17:00
STREET FIGHTER IV,2010-02-09,false,12+,IARC,https://www.xbox.com/en-in/games/store/street-fighter-iv/C4XB8HD7BZG5,https://store-images.s-microsoft.com/image/apps.14597.67471062614718362.3ad128ca-10c8-4799-9332-8e6cf0e36488.a2cff4dc-77f8-436b-8cfa-2d42a8fad3ff?w=200,80%,999.00,199.80,,,,"Xbox Series X|S, Xbox One","Capcom's world renowned hit fighting series returns after a 10 year hiatus!Step into the ring with familiar characters like Ryu and Chun-Li or try your handat brand new, never before seen fighters!",Countdown Sale,2023-12-30 12:17:00
Street Fighter™ 6 Deluxe Edition,2023-06-02,true,18+,IARC,https://www.xbox.com/en-in/games/store/street-fighter-6-deluxe-edition/9N2TTV4T0D0D,https://store-images.s-microsoft.com/image/apps.30326.13949329577786155.f218645e-7bb7-427d-bedf-ef61c4172f06.8a240779-c93d-4ad7-838f-da153164eac9?w=200,25%,"5,999.00","4,499.25",,,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One",Content・Full Game・Year 1 Character Pass,Countdown Sale,2023-12-30 12:17:00
Street Fighter™ 6 Ultimate Edition,2023-06-02,true,18+,IARC,https://www.xbox.com/en-in/games/store/street-fighter-6-ultimate-edition/9MWZ27L26QQS,https://store-images.s-microsoft.com/image/apps.37357.13834874253579027.9b232719-ca55-489e-bff3-c0aee3754a84.41600bab-8247-434b-b774-ecffd1a9a86f?w=200,20%,"7,599.00","6,079.20",,,,"Xbox Series X|S, Xbox One",Content・Full Game・Year 1 Ultimate Pass,Countdown Sale,2023-12-30 12:17:00
Street Outlaws 2: Winner Takes All,2021-09-20,true,12+,IARC,https://www.xbox.com/en-in/games/store/street-outlaws-2-winner-takes-all/9NBPZ48WH7F3,https://store-images.s-microsoft.com/image/apps.12617.13513251807696186.ec4cbaf1-5d50-4985-ad03-f2b973b231db.299ddb93-c4d8-40b2-b368-ff40be8aad33?w=200,85%,"2,724.00",408.60,,,,"Xbox Series X|S, Xbox One","The stakes have just been raised! In this high-octane sequel, you have to prove your mettle in some of the roughest and most unforgiving drag and street races across the United States.",Countdown Sale,2023-12-30 12:17:00
